dataset,model,total_time,accuracy,f1_macro,f1_weighted,seed
GesturePebbleZ2,original_hydra,1.1072113339978389,0.879746835443038,0.8752205565500447,0.8783285484645184,3
GesturePebbleZ2,original_hydra,1.1193338339944603,0.8987341772151899,0.8952618910586877,0.8980793727445209,4
GesturePebbleZ2,original_hydra,1.12375904199871,0.9050632911392406,0.9029741446809916,0.9040574529490952,5
GunPoint,original_hydra,0.2555579170002602,1.0,1.0,1.0,1
GunPoint,original_hydra,0.2543436659980216,1.0,1.0,1.0,2
GunPoint,original_hydra,0.2514625420008087,1.0,1.0,1.0,3
GunPoint,original_hydra,0.2481850420008413,1.0,1.0,1.0,4
GunPoint,original_hydra,0.2510123329993803,1.0,1.0,1.0,5
GunPointAgeSpan,original_hydra,0.6080607920011971,0.9968354430379748,0.9968351577914208,0.9968355381201592,1
GunPointAgeSpan,original_hydra,0.5957412080024369,1.0,1.0,1.0,2
GunPointAgeSpan,original_hydra,0.6075726250055595,1.0,1.0,1.0,3
GunPointAgeSpan,original_hydra,0.5924526659946423,1.0,1.0,1.0,4
GunPointAgeSpan,original_hydra,0.5965816659954726,1.0,1.0,1.0,5
GunPointMaleVersusFemale,original_hydra,0.5993937919993186,1.0,1.0,1.0,1
GunPointMaleVersusFemale,original_hydra,0.5894837500018184,1.0,1.0,1.0,2
GunPointMaleVersusFemale,original_hydra,0.6014414160017623,1.0,1.0,1.0,3
GunPointMaleVersusFemale,original_hydra,0.6071645830015768,1.0,1.0,1.0,4
GunPointMaleVersusFemale,original_hydra,0.600892708003812,1.0,1.0,1.0,5
GunPointOldVersusYoung,original_hydra,0.5944633750041248,1.0,1.0,1.0,1
GunPointOldVersusYoung,original_hydra,0.6017140410040156,1.0,1.0,1.0,2
GunPointOldVersusYoung,original_hydra,0.6004073330041138,1.0,1.0,1.0,3
GunPointOldVersusYoung,original_hydra,0.595924000001105,1.0,1.0,1.0,4
GunPointOldVersusYoung,original_hydra,0.5970652499963762,1.0,1.0,1.0,5
Ham,original_hydra,0.6668809580005473,0.7333333333333333,0.7321428571428572,0.7326530612244898,1
Ham,original_hydra,0.6547689169965452,0.7142857142857143,0.7130102040816326,0.7135568513119532,2
Ham,original_hydra,0.6576914170000236,0.7428571428571429,0.742014742014742,0.7424359424359425,3
Ham,original_hydra,0.6545516250043875,0.7142857142857143,0.7140522875816994,0.7142857142857143,4
Ham,original_hydra,0.6539957499990123,0.7428571428571429,0.7424834226541921,0.7427637128064052,5
HandOutlines,original_hydra,31.226250500003516,0.9405405405405406,0.9343039772727272,0.9399934735872236,1
HandOutlines,original_hydra,29.1527460829966,0.945945945945946,0.9402763429752066,0.9454486123520214,2
HandOutlines,original_hydra,29.69432795800094,0.9432432432432432,0.9369374487667496,0.9425425994125218,3
HandOutlines,original_hydra,29.08678362500359,0.9432432432432432,0.9371740448756822,0.9426627112254764,4
HandOutlines,original_hydra,29.828309167001866,0.945945945945946,0.9402763429752066,0.9454486123520214,5
Haptics,original_hydra,4.443165000004228,0.5032467532467533,0.4939812296699195,0.4953451084190165,1
Haptics,original_hydra,4.352110416002688,0.5,0.4922688887102042,0.4936832044257287,2
Haptics,original_hydra,4.3047883749968605,0.5064935064935064,0.4968360946621816,0.4979223084671983,3
Haptics,original_hydra,4.324896209000144,0.5097402597402597,0.5007983895597233,0.5020700127062582,4
Haptics,original_hydra,4.324113165996096,0.5064935064935064,0.4988942832653714,0.4996568531381439,5
Herring,original_hydra,0.4923232500004815,0.75,0.7374358974358974,0.7482051282051282,1
Herring,original_hydra,0.4975384170029429,0.734375,0.722943722943723,0.733495670995671,2
Herring,original_hydra,0.4760893749989918,0.703125,0.6903488668194551,0.7021422205245735,3
Herring,original_hydra,0.4967747080008848,0.75,0.7408906882591093,0.75,4
Herring,original_hydra,0.5025633749974077,0.71875,0.708502024291498,0.71875,5
HouseTwenty,original_hydra,2.405278250000265,0.9747899159663864,0.97405711794201,0.9747532760651676,1
HouseTwenty,original_hydra,2.4103057920001447,0.9495798319327732,0.9482608695652174,0.9495798319327732,2
HouseTwenty,original_hydra,2.3967685000025085,0.957983193277311,0.9567618632366834,0.9579221267752795,3
HouseTwenty,original_hydra,2.398240041002282,0.957983193277311,0.9567618632366834,0.9579221267752795,4
HouseTwenty,original_hydra,2.415265542003908,0.9495798319327732,0.9482608695652174,0.9495798319327732,5
InlineSkate,original_hydra,10.239254332998826,0.5054545454545455,0.5029211872910151,0.5002551631235165,1
InlineSkate,original_hydra,10.18644962500548,0.5,0.4974108565821851,0.4933051538798767,2
InlineSkate,original_hydra,10.257184416004748,0.4890909090909091,0.4912046181457103,0.4837543826466488,3
InlineSkate,original_hydra,10.174494667000545,0.4945454545454545,0.4963208953639951,0.4909075102671122,4
InlineSkate,original_hydra,10.230733541997324,0.5072727272727273,0.5061843859553367,0.5014995649661397,5
InsectEPGRegularTrain,original_hydra,1.4823765000037383,1.0,1.0,1.0,1
InsectEPGRegularTrain,original_hydra,1.5029229170031613,1.0,1.0,1.0,2
InsectEPGRegularTrain,original_hydra,1.5269505830001435,1.0,1.0,1.0,3
InsectEPGRegularTrain,original_hydra,1.4935074999957578,1.0,1.0,1.0,4
InsectEPGRegularTrain,original_hydra,1.549473915998533,1.0,1.0,1.0,5
InsectEPGSmallTrain,original_hydra,1.3475196669969591,1.0,1.0,1.0,1
InsectEPGSmallTrain,original_hydra,1.3557512080005836,1.0,1.0,1.0,2
InsectEPGSmallTrain,original_hydra,1.340315292000014,1.0,1.0,1.0,3
InsectEPGSmallTrain,original_hydra,1.3438565409960574,1.0,1.0,1.0,4
InsectEPGSmallTrain,original_hydra,1.3373516249994282,1.0,1.0,1.0,5
InsectWingbeatSound,original_hydra,4.010497082999791,0.6505050505050505,0.6398292282808257,0.6398292282808257,1
InsectWingbeatSound,original_hydra,3.980271125001309,0.6474747474747474,0.6373558198306728,0.6373558198306728,2
InsectWingbeatSound,original_hydra,3.936708916997304,0.6575757575757576,0.6485589531645575,0.6485589531645575,3
InsectWingbeatSound,original_hydra,3.927201500002411,0.647979797979798,0.6379600039404137,0.6379600039404136,4
InsectWingbeatSound,original_hydra,3.949344624998048,0.6621212121212121,0.6532262297809788,0.6532262297809788,5
ItalyPowerDemand,original_hydra,0.2227907499982393,0.9689018464528668,0.9689011121856866,0.9689015527459948,1
ItalyPowerDemand,original_hydra,0.2238445420007337,0.9718172983479106,0.9718155947853042,0.9718162336212816,2
ItalyPowerDemand,original_hydra,0.2262695419994997,0.9698736637512148,0.9698726394378568,0.9698731515945358,3
ItalyPowerDemand,original_hydra,0.2280000419996213,0.966958211856171,0.9669579310032186,0.966958211856171,4
ItalyPowerDemand,original_hydra,0.2277351670054486,0.966958211856171,0.966957431697292,0.9669578997926196,5
LargeKitchenAppliances,original_hydra,4.115702667004371,0.872,0.8720863734593266,0.8720863734593266,1
LargeKitchenAppliances,original_hydra,4.071276124996075,0.872,0.8724539597839526,0.8724539597839527,2
LargeKitchenAppliances,original_hydra,4.1217888750034035,0.872,0.872,0.872,3
LargeKitchenAppliances,original_hydra,4.116389165996225,0.8693333333333333,0.8696625489230995,0.8696625489230995,4
LargeKitchenAppliances,original_hydra,4.148266332995263,0.88,0.8801647208951184,0.8801647208951184,5
Lightning2,original_hydra,0.6328511660030927,0.7377049180327869,0.7318681318681319,0.7351107908484957,1
Lightning2,original_hydra,0.6221692499966593,0.7377049180327869,0.7342047930283224,0.7367048823172255,2
Lightning2,original_hydra,0.6140577080004732,0.7704918032786885,0.7653846153846153,0.7682219419924338,3
Lightning2,original_hydra,0.618796624999959,0.7540983606557377,0.7497949138638228,0.7524845681087696,4
Lightning2,original_hydra,0.6172797499966691,0.7377049180327869,0.7342047930283224,0.7367048823172255,5
Lightning7,original_hydra,0.3862864999973681,0.8493150684931506,0.8390116961545532,0.8424243903695958,1
Lightning7,original_hydra,0.3825534999996307,0.821917808219178,0.819191792189504,0.8186895515693986,2
Lightning7,original_hydra,0.3895403339993208,0.821917808219178,0.8296055264210948,0.8185916039090474,3
Lightning7,original_hydra,0.3851405840032385,0.821917808219178,0.8164429388489539,0.8186546098298081,4
Lightning7,original_hydra,0.3883461250006803,0.8493150684931506,0.8394819466248037,0.8438958301972,5
Mallat,original_hydra,17.872427291993517,0.9458422174840084,0.9451903176089532,0.9452086843686393,1
Mallat,original_hydra,16.95424154200009,0.9454157782515992,0.9449004084444133,0.944904210987189,2
Mallat,original_hydra,16.959125583998684,0.9415778251599148,0.9406659636024076,0.940704441193622,3
Mallat,original_hydra,16.989475250004034,0.9428571428571428,0.9421966561332108,0.942218123412717,4
Mallat,original_hydra,16.828720624995185,0.9424307036247336,0.9418636670024574,0.9418431484002866,5
Meat,original_hydra,0.4123433749991818,0.9,0.898796325625594,0.8987963256255941,1
Meat,original_hydra,0.3973742919988581,0.8833333333333333,0.8822443706164637,0.8822443706164637,2
Meat,original_hydra,0.3958392909989925,0.9,0.898796325625594,0.8987963256255941,3
Meat,original_hydra,0.388711792002141,0.9166666666666666,0.9160731917396694,0.9160731917396692,4
Meat,original_hydra,0.395442417000595,0.9166666666666666,0.9160731917396694,0.9160731917396692,5
MedicalImages,original_hydra,0.9778091670013964,0.7592105263157894,0.6580249107618072,0.7361019533920546,1
MedicalImages,original_hydra,0.9469222080006148,0.7644736842105263,0.6971396186993466,0.7514075719141262,2
MedicalImages,original_hydra,0.944744249994983,0.7657894736842106,0.6899750522924919,0.7488595815669165,3
MedicalImages,original_hydra,0.9462735830020392,0.7578947368421053,0.686659942263599,0.7427479303866549,4
MedicalImages,original_hydra,0.9755795419987408,0.7697368421052632,0.6985987406746639,0.7551572323559304,5
MelbournePedestrian,original_hydra,0.7653013750023092,0.9271237602414834,0.9240663038447146,0.9272090386457744,1
MelbournePedestrian,original_hydra,0.7636839170008898,0.9335920655454938,0.9306327483915506,0.9334587948826676,2
MelbournePedestrian,original_hydra,0.7664199999999255,0.9344545062526952,0.931402194220166,0.9346377992355274,3
MelbournePedestrian,original_hydra,0.7613019159980468,0.936179387667098,0.933290305153222,0.9360923697791976,4
MelbournePedestrian,original_hydra,0.7640800829976797,0.9297110823630876,0.9269981822035612,0.9298343862642622,5
MiddlePhalanxOutlineCorrect,original_hydra,0.7424901250051335,0.845360824742268,0.8406565994572954,0.844514064190973,1
MiddlePhalanxOutlineCorrect,original_hydra,0.6746784169954481,0.852233676975945,0.846550984119198,0.8507115271036021,2
MiddlePhalanxOutlineCorrect,original_hydra,0.6764113329991233,0.8178694158075601,0.8123288838052591,0.816872120047146,3
MiddlePhalanxOutlineCorrect,original_hydra,0.6793661659976351,0.8281786941580757,0.8227339181286549,0.8271110910150519,4
MiddlePhalanxOutlineCorrect,original_hydra,0.6756022920017131,0.8178694158075601,0.811861863693475,0.8165985874757344,5
MiddlePhalanxOutlineAgeGroup,original_hydra,0.4064660000003641,0.6038961038961039,0.5040388435224012,0.5816837543387974,1
MiddlePhalanxOutlineAgeGroup,original_hydra,0.3916277500029537,0.6233766233766234,0.5185185185185185,0.5990423717696445,2
MiddlePhalanxOutlineAgeGroup,original_hydra,0.386953834000451,0.6103896103896104,0.4901556689985504,0.5762831704124954,3
MiddlePhalanxOutlineAgeGroup,original_hydra,0.4000933749994146,0.5974025974025974,0.4985119047619048,0.5763856679035251,4
MiddlePhalanxOutlineAgeGroup,original_hydra,0.3915501250012312,0.538961038961039,0.441595321713142,0.5198332490148185,5
MiddlePhalanxTW,original_hydra,0.3958884169987868,0.538961038961039,0.3698384255451355,0.5181290201988339,1
MiddlePhalanxTW,original_hydra,0.3942509580010664,0.538961038961039,0.379477451662831,0.5246386751191146,2
MiddlePhalanxTW,original_hydra,0.3882640419978997,0.5324675324675324,0.3686359746838897,0.5184134885528363,3
MiddlePhalanxTW,original_hydra,0.3927714160017785,0.5324675324675324,0.3769186838388789,0.5190225729865633,4
MiddlePhalanxTW,original_hydra,0.3938281250011641,0.5454545454545454,0.3808210007047216,0.5270990637269707,5
MixedShapesRegularTrain,original_hydra,21.468444541998903,0.9797938144329896,0.9794579772460928,0.9798026725140137,1
MixedShapesRegularTrain,original_hydra,21.067606958000397,0.982680412371134,0.9821020330738576,0.9826834536647155,2
MixedShapesRegularTrain,original_hydra,21.539340374998577,0.9810309278350516,0.9808246750305408,0.9810347072901382,3
MixedShapesRegularTrain,original_hydra,21.84106795799744,0.982680412371134,0.9823520349427745,0.982669580018581,4
MixedShapesRegularTrain,original_hydra,21.528508291994513,0.9802061855670104,0.97978877458392,0.980242739039654,5
MixedShapesSmallTrain,original_hydra,17.81903975000023,0.964123711340206,0.9632755402641364,0.9639278841699992,1
MixedShapesSmallTrain,original_hydra,17.89553674999479,0.9657731958762886,0.9652630089521724,0.9655664784527956,2
MixedShapesSmallTrain,original_hydra,17.882970457998454,0.964123711340206,0.9632633647347282,0.9638787756213488,3
MixedShapesSmallTrain,original_hydra,17.70240266699693,0.964123711340206,0.9637432717381528,0.9639699146338642,4
MixedShapesSmallTrain,original_hydra,18.102143667005297,0.9649484536082474,0.964517961783726,0.9647877967772648,5
MoteStrain,original_hydra,0.998737957997946,0.9353035143769968,0.9346308919506888,0.9351499234292572,1
MoteStrain,original_hydra,0.9235014170044452,0.939297124600639,0.9386355252533852,0.9391342693766996,2
MoteStrain,original_hydra,0.903695583998342,0.937699680511182,0.9371024461877342,0.9375821917918152,3
MoteStrain,original_hydra,0.9184814170002936,0.9305111821086262,0.9298115381418268,0.9303600590117976,4
MoteStrain,original_hydra,0.9235438749965396,0.9384984025559104,0.9378791774358696,0.9383646499299816,5
NonInvasiveFetalECGThorax1,original_hydra,21.196456375000707,0.944529262086514,0.9389523972952588,0.942254540910086,1
NonInvasiveFetalECGThorax1,original_hydra,20.85556687499775,0.946055979643766,0.9420932126235344,0.944720864233283,2
NonInvasiveFetalECGThorax1,original_hydra,20.936534458000096,0.9455470737913486,0.9407805002128344,0.9439966814206372,3
NonInvasiveFetalECGThorax1,original_hydra,20.94600850000279,0.943002544529262,0.93767230606229,0.9412429875372048,4
NonInvasiveFetalECGThorax1,original_hydra,20.64854633300274,0.9414758269720102,0.9362539895227,0.9396405761507064,5
NonInvasiveFetalECGThorax2,original_hydra,20.958017207995,0.9618320610687024,0.9581708356889896,0.9609744878174352,1
NonInvasiveFetalECGThorax2,original_hydra,20.81585729199287,0.9557251908396946,0.951344488666036,0.9545491674074652,2
NonInvasiveFetalECGThorax2,original_hydra,20.77867170800164,0.9582697201017812,0.9548731247874154,0.9577109912736882,3
NonInvasiveFetalECGThorax2,original_hydra,22.051528875002987,0.957760814249364,0.9537675384277124,0.9569451798141788,4
NonInvasiveFetalECGThorax2,original_hydra,25.12201037500199,0.957760814249364,0.9539019077050503,0.9571099748966092,5
OliveOil,original_hydra,0.3497407500035479,0.9333333333333332,0.9302944862155388,0.9318295739348372,1
OliveOil,original_hydra,0.3844941250063129,0.9333333333333332,0.9302944862155388,0.9318295739348372,2
OliveOil,original_hydra,0.339745833996858,0.9333333333333332,0.9302944862155388,0.9318295739348372,3
OliveOil,original_hydra,0.3369477919986821,0.9333333333333332,0.9302944862155388,0.9318295739348372,4
OliveOil,original_hydra,0.3392219999950612,0.9666666666666668,0.9759725400457666,0.9668192219679634,5
OSULeaf,original_hydra,1.4934737500007031,0.987603305785124,0.9849250850261972,0.9875115754896652,1
OSULeaf,original_hydra,1.464200250004069,0.987603305785124,0.9850871140244952,0.9875064332220856,2
OSULeaf,original_hydra,1.4495664159985608,0.987603305785124,0.9851621808143548,0.987603305785124,3
OSULeaf,original_hydra,1.4513768750039162,0.9917355371900828,0.9907123235767736,0.9917139307513638,4
OSULeaf,original_hydra,1.4413187079990166,0.9834710743801652,0.9791197799449862,0.9832013788571108,5
PhalangesOutlinesCorrect,original_hydra,2.337742250005249,0.8286713286713286,0.8109041297161148,0.8240099722914436,1
PhalangesOutlinesCorrect,original_hydra,2.2385820830022567,0.8205128205128205,0.7980769230769231,0.8132956786802942,2
PhalangesOutlinesCorrect,original_hydra,3.0682664580017445,0.8100233100233101,0.7864625560548387,0.8025004026158332,3
PhalangesOutlinesCorrect,original_hydra,2.3890521669964073,0.8216783216783217,0.8005933257686576,0.815254577404768,4
PhalangesOutlinesCorrect,original_hydra,2.229088125000999,0.8111888111888111,0.7907758075684137,0.8055523848160149,5
Phoneme,original_hydra,17.71855512500042,0.3238396624472573,0.1562732508226431,0.2834726746680241,1
Phoneme,original_hydra,17.51301962499565,0.3190928270042194,0.1551379127359083,0.2797963701849268,2
Phoneme,original_hydra,17.051448040998366,0.3275316455696203,0.1565214869946632,0.2873730320591074,3
Phoneme,original_hydra,17.088147667003796,0.3206751054852321,0.1528862871448193,0.2799556735200913,4
Phoneme,original_hydra,17.494317209006113,0.3222573839662447,0.1575633048759208,0.2822489361420746,5
PickupGestureWiimoteZ,original_hydra,0.3399015000031795,0.84,0.8227633477633478,0.8227633477633478,1
PickupGestureWiimoteZ,original_hydra,0.3311355000041658,0.88,0.8757070707070707,0.8757070707070708,2
PickupGestureWiimoteZ,original_hydra,0.3284763749979902,0.86,0.8575252525252527,0.8575252525252526,3
PickupGestureWiimoteZ,original_hydra,0.3263333329960005,0.84,0.8344483294483295,0.8344483294483296,4
PickupGestureWiimoteZ,original_hydra,0.3316987079961109,0.86,0.8593434343434343,0.8593434343434343,5
PigAirwayPressure,original_hydra,4.941051333997166,0.7596153846153846,0.7427045177045175,0.7427045177045175,1
PigAirwayPressure,original_hydra,6.088479707999795,0.7836538461538461,0.771707459207459,0.771707459207459,2
PigAirwayPressure,original_hydra,5.057319583000208,0.7836538461538461,0.7662531912531911,0.7662531912531911,3
PigAirwayPressure,original_hydra,4.967172875003598,0.7980769230769231,0.7839077589077588,0.7839077589077588,4
PigAirwayPressure,original_hydra,5.287363499999628,0.7836538461538461,0.7678932178932177,0.7678932178932177,5
PigArtPressure,original_hydra,4.713498375000199,0.9855769230769232,0.9848595848595848,0.9848595848595848,1
PigArtPressure,original_hydra,4.719877249997808,0.9855769230769232,0.9848595848595848,0.9848595848595848,2
PigArtPressure,original_hydra,5.115416417000233,0.9855769230769232,0.9848595848595848,0.9848595848595848,3
PigArtPressure,original_hydra,4.744084958998428,0.9855769230769232,0.9848595848595848,0.9848595848595848,4
PigArtPressure,original_hydra,4.605277917005878,0.9855769230769232,0.9848595848595848,0.9848595848595848,5
PigCVP,original_hydra,5.351011958002346,0.9615384615384616,0.9611777111777112,0.9611777111777112,1
PigCVP,original_hydra,4.877160707997973,0.9567307692307692,0.9562326562326564,0.9562326562326564,2
PigCVP,original_hydra,4.903800500003854,0.9615384615384616,0.9606893106893106,0.9606893106893106,3
PigCVP,original_hydra,5.321780708000006,0.9615384615384616,0.9616050616050617,0.9616050616050617,4
PigCVP,original_hydra,4.910536208000849,0.9615384615384616,0.9611777111777112,0.9611777111777112,5
PLAID,original_hydra,13.516407041002822,0.8547486033519553,0.7911959436573587,0.8474333427644212,1
PLAID,original_hydra,13.653611041998374,0.8696461824953445,0.8200631947409395,0.8611952467284332,2
PLAID,original_hydra,13.448757582998953,0.851024208566108,0.7902508145728722,0.846219470478911,3
PLAID,original_hydra,13.610268833996088,0.8696461824953445,0.8167615421838446,0.8631481223464033,4
PLAID,original_hydra,13.012446957996872,0.851024208566108,0.7989140409687352,0.8454764474883117,5
Plane,original_hydra,0.3039864160018624,1.0,1.0,1.0,1
Plane,original_hydra,0.2687956660010968,1.0,1.0,1.0,2
Plane,original_hydra,0.3950422909983899,1.0,1.0,1.0,3
Plane,original_hydra,0.2633789999963483,1.0,1.0,1.0,4
Plane,original_hydra,0.2556154579942813,1.0,1.0,1.0,5
PowerCons,original_hydra,0.485881792003056,0.9777777777777776,0.9777750339548092,0.9777750339548092,1
PowerCons,original_hydra,0.4975310000008903,0.9777777777777776,0.9777750339548092,0.9777750339548092,2
PowerCons,original_hydra,1.1296112920026644,0.9777777777777776,0.9777750339548092,0.9777750339548092,3
PowerCons,original_hydra,0.8966042500032927,0.9722222222222222,0.972214504028897,0.9722145040288968,4
PowerCons,original_hydra,0.464969332999317,0.9611111111111112,0.961109910799716,0.961109910799716,5
ProximalPhalanxOutlineCorrect,original_hydra,0.6906479999961448,0.8969072164948454,0.8716931216931216,0.8926071383116058,1
ProximalPhalanxOutlineCorrect,original_hydra,0.6604570420022355,0.9072164948453608,0.8858077174623937,0.9039881871447548,2
ProximalPhalanxOutlineCorrect,original_hydra,0.6658803340033046,0.9003436426116839,0.8754960829731046,0.8959475359063968,3
ProximalPhalanxOutlineCorrect,original_hydra,0.730408957999316,0.9106529209621992,0.8888007054673721,0.9069261865367249,4
ProximalPhalanxOutlineCorrect,original_hydra,0.6624200000005658,0.9003436426116839,0.8773490298670155,0.896876201007329,5
ProximalPhalanxOutlineAgeGroup,original_hydra,0.4264110830044956,0.8634146341463415,0.7957557615147893,0.8663575304858865,1
ProximalPhalanxOutlineAgeGroup,original_hydra,0.4200747909999336,0.8536585365853658,0.774785775428524,0.8571133807993091,2
ProximalPhalanxOutlineAgeGroup,original_hydra,0.4186902920046123,0.848780487804878,0.7637832630318181,0.8508312344488856,3
ProximalPhalanxOutlineAgeGroup,original_hydra,0.4179542499987292,0.8585365853658536,0.7819968924839186,0.8612585212676575,4
ProximalPhalanxOutlineAgeGroup,original_hydra,0.4126204169951961,0.8536585365853658,0.7781762545899634,0.8560647222139296,5
ProximalPhalanxTW,original_hydra,0.4084062910042121,0.7804878048780488,0.4424162598630684,0.7504715177574545,1
ProximalPhalanxTW,original_hydra,0.4226983330008806,0.8195121951219512,0.5281004911268069,0.7884230346746394,2
ProximalPhalanxTW,original_hydra,0.4195750409999164,0.8097560975609757,0.4828158334040687,0.776632403146033,3
ProximalPhalanxTW,original_hydra,0.4240094580018194,0.8097560975609757,0.5007780832248917,0.7832961998504292,4
ProximalPhalanxTW,original_hydra,0.4215783339968766,0.8097560975609757,0.4996189256752636,0.7745773978683632,5
RefrigerationDevices,original_hydra,4.376539958000649,0.5306666666666666,0.5264310852546147,0.5264310852546147,1
RefrigerationDevices,original_hydra,4.269124166996335,0.496,0.4887821311222614,0.4887821311222614,2
RefrigerationDevices,original_hydra,4.355560290998255,0.5093333333333333,0.5044564973312836,0.5044564973312836,3
RefrigerationDevices,original_hydra,4.349517750000814,0.4933333333333333,0.4860701003830774,0.4860701003830774,4
RefrigerationDevices,original_hydra,4.345605334005086,0.5253333333333333,0.5194226637704898,0.5194226637704898,5
Rock,original_hydra,1.769845125003485,0.92,0.9193970503181028,0.9202955465587044,1
Rock,original_hydra,1.72504208299506,0.9,0.8912037037037037,0.903148148148148,2
Rock,original_hydra,1.7202231669944013,0.92,0.9193970503181028,0.9202955465587044,3
Rock,original_hydra,1.7337839999963762,0.9,0.8923315232525759,0.9005316067947646,4
Rock,original_hydra,1.7097196250033448,0.92,0.9193970503181028,0.9202955465587044,5
ScreenType,original_hydra,4.168416458000138,0.464,0.4630277449305829,0.4630277449305829,1
ScreenType,original_hydra,4.150906750001013,0.4826666666666667,0.4821055495033561,0.4821055495033561,2
ScreenType,original_hydra,4.158776457996282,0.5066666666666667,0.5046148910806063,0.5046148910806063,3
ScreenType,original_hydra,4.189619666001818,0.4666666666666667,0.464050953476198,0.4640509534761979,4
ScreenType,original_hydra,4.174421834002715,0.4773333333333333,0.4770064563303814,0.4770064563303814,5
SemgHandGenderCh2,original_hydra,11.357111958997848,0.8216666666666667,0.8096079762988622,0.8239825740882981,1
SemgHandGenderCh2,original_hydra,11.357391083001858,0.8316666666666667,0.8196294367140413,0.8336081553687031,2
SemgHandGenderCh2,original_hydra,11.296231666994572,0.8333333333333334,0.8215793793341343,0.835317767125406,3
SemgHandGenderCh2,original_hydra,11.385113124997588,0.825,0.8117824204780726,0.8267457180500659,4
SemgHandGenderCh2,original_hydra,11.346959082999092,0.8316666666666667,0.8215290192047734,0.8342896943316321,5
SemgHandMovementCh2,original_hydra,10.642997208000452,0.4822222222222222,0.4833391113080034,0.4833391113080034,1
SemgHandMovementCh2,original_hydra,10.68294541600335,0.5155555555555555,0.5157446553916839,0.5157446553916839,2
SemgHandMovementCh2,original_hydra,10.53197666699998,0.4933333333333333,0.4963184808746261,0.4963184808746261,3
SemgHandMovementCh2,original_hydra,10.623545333997754,0.4755555555555555,0.4758984387932508,0.4758984387932507,4
SemgHandMovementCh2,original_hydra,10.612399208002898,0.48,0.480709825076496,0.480709825076496,5
SemgHandSubjectCh2,original_hydra,10.630573416005063,0.78,0.7777018661144683,0.7777018661144683,1
SemgHandSubjectCh2,original_hydra,10.694778332996066,0.7844444444444445,0.7831291075466577,0.7831291075466578,2
SemgHandSubjectCh2,original_hydra,10.690747291999289,0.7644444444444445,0.7621603591445357,0.7621603591445356,3
SemgHandSubjectCh2,original_hydra,10.529048750002405,0.7555555555555555,0.7533692551313391,0.7533692551313392,4
SemgHandSubjectCh2,original_hydra,10.508455416995275,0.7533333333333333,0.7508726533166458,0.7508726533166459,5
ShakeGestureWiimoteZ,original_hydra,0.3176676660004887,0.94,0.940909090909091,0.9409090909090908,1
ShakeGestureWiimoteZ,original_hydra,0.3165990420020534,0.92,0.9194444444444444,0.9194444444444446,2
ShakeGestureWiimoteZ,original_hydra,0.3161367909997352,0.9,0.8951770451770452,0.8951770451770451,3
ShakeGestureWiimoteZ,original_hydra,0.3190422499974374,0.94,0.9435897435897436,0.9435897435897436,4
ShakeGestureWiimoteZ,original_hydra,0.3098157089989399,0.9,0.8951770451770452,0.8951770451770451,5
ShapeletSim,original_hydra,0.8406195409988868,0.9888888888888888,0.9888875169774046,0.9888875169774048,1
ShapeletSim,original_hydra,0.847182542005612,0.9833333333333332,0.9833287024173382,0.983328702417338,2
ShapeletSim,original_hydra,0.8440835000001243,0.9888888888888888,0.9888875169774046,0.9888875169774048,3
ShapeletSim,original_hydra,0.8290642499996466,0.9888888888888888,0.9888875169774046,0.9888875169774048,4
ShapeletSim,original_hydra,0.8536036250006873,0.9833333333333332,0.9833287024173382,0.983328702417338,5
ShapesAll,original_hydra,4.712762082999689,0.9316666666666666,0.9312882731303784,0.9312882731303784,1
ShapesAll,original_hydra,4.691837582999142,0.9316666666666666,0.9304828700312612,0.9304828700312616,2
ShapesAll,original_hydra,4.66942433299846,0.9233333333333332,0.9207857433244429,0.9207857433244432,3
ShapesAll,original_hydra,4.735825666997698,0.9283333333333332,0.927016416825274,0.927016416825274,4
ShapesAll,original_hydra,4.674335915995471,0.93,0.9291927165429654,0.9291927165429658,5
SmallKitchenAppliances,original_hydra,3.991566292002972,0.8106666666666666,0.8096003418345094,0.8096003418345092,1
SmallKitchenAppliances,original_hydra,4.02794345899747,0.816,0.8152748160861751,0.815274816086175,2
SmallKitchenAppliances,original_hydra,4.007297999996808,0.8133333333333334,0.8118751959970886,0.8118751959970887,3
SmallKitchenAppliances,original_hydra,4.028272166004172,0.8053333333333333,0.804660414890594,0.804660414890594,4
SmallKitchenAppliances,original_hydra,4.026599040997098,0.824,0.8225897968097154,0.8225897968097154,5
SmoothSubspace,original_hydra,0.028216083002917,0.98,0.97999799979998,0.97999799979998,1
SmoothSubspace,original_hydra,0.0267288749964791,0.98,0.98006533986732,0.98006533986732,2
SmoothSubspace,original_hydra,0.0278201659966725,0.94,0.93992799279928,0.93992799279928,3
SmoothSubspace,original_hydra,0.0275812500040046,0.9533333333333334,0.9535711116848428,0.9535711116848428,4
SmoothSubspace,original_hydra,0.0280217920007999,0.96,0.9599839935974388,0.9599839935974388,5
SonyAIBORobotSurface1,original_hydra,0.4105110840027919,0.9234608985024958,0.9231372330960854,0.9238426576998006,1
SonyAIBORobotSurface1,original_hydra,0.4122089170050458,0.9267886855241264,0.9264463729417,0.9271560453686816,2
SonyAIBORobotSurface1,original_hydra,0.4185462499954155,0.9151414309484192,0.9148689747114944,0.9155501153038068,3
